fid,Merged,xcoord,ycoord
"66432",52,-0.315555555555556,51.5675
"66433",53,-0.315,51.5675
"66434",52,-0.314444444444445,51.5675
"66435",52,-0.313888888888889,51.5675
"66436",50,-0.313333333333333,51.5675
"66437",50,-0.312777777777778,51.5675
"66438",51,-0.312222222222222,51.5675
"66439",52,-0.311666666666667,51.5675
"66440",52,-0.311111111111111,51.5675
"66441",51,-0.310555555555556,51.5675
"66442",51,-0.31,51.5675
"66443",51,-0.309444444444445,51.5675
"66444",50,-0.308888888888889,51.5675
"66445",50,-0.308333333333333,51.5675
"66446",50,-0.307777777777778,51.5675
"66447",49,-0.307222222222222,51.5675
"66448",47,-0.306666666666667,51.5675
"66449",48,-0.306111111111111,51.5675
"66450",47,-0.305555555555556,51.5675
"66451",46,-0.305,51.5675
"66452",45,-0.304444444444445,51.5675
"66453",44,-0.303888888888889,51.5675
"66454",44,-0.303333333333333,51.5675
"66455",43,-0.302777777777778,51.5675
"66456",41,-0.302222222222222,51.5675
"66457",40,-0.301666666666667,51.5675
"66458",41,-0.301111111111111,51.5675
"66459",43,-0.300555555555556,51.5675
"66460",44,-0.3,51.5675
"66461",42,-0.299444444444445,51.5675
"66462",41,-0.298888888888889,51.5675
"66463",41,-0.298333333333333,51.5675
"66464",40,-0.297777777777778,51.5675
"66465",40,-0.297222222222222,51.5675
"66466",40,-0.296666666666667,51.5675
"66467",40,-0.296111111111111,51.5675
"66468",39,-0.295555555555556,51.5675
"66469",38,-0.295,51.5675
"66470",38,-0.294444444444445,51.5675
"66471",38,-0.293888888888889,51.5675
"66472",37,-0.293333333333333,51.5675
"66473",36,-0.292777777777778,51.5675
"66474",35,-0.292222222222222,51.5675
"66475",33,-0.291666666666667,51.5675
"66476",32,-0.291111111111111,51.5675
"66477",34,-0.290555555555556,51.5675
"66478",36,-0.29,51.5675
"66479",35,-0.289444444444445,51.5675
"66480",34,-0.288888888888889,51.5675
"66481",35,-0.288333333333333,51.5675
"66482",35,-0.287777777777778,51.5675
"66483",36,-0.287222222222222,51.5675
"66484",37,-0.286666666666667,51.5675
"66485",38,-0.286111111111111,51.5675
"66486",40,-0.285555555555556,51.5675
"66487",40,-0.285,51.5675
"66488",42,-0.284444444444444,51.5675
"66489",44,-0.283888888888889,51.5675
"66490",44,-0.283333333333333,51.5675
"66491",45,-0.282777777777778,51.5675
"66492",46,-0.282222222222222,51.5675
"66493",47,-0.281666666666667,51.5675
"66494",49,-0.281111111111111,51.5675
"66495",52,-0.280555555555556,51.5675
"66496",53,-0.28,51.5675
"66497",55,-0.279444444444444,51.5675
"66498",58,-0.278888888888889,51.5675
"66499",59,-0.278333333333333,51.5675
"66500",60,-0.277777777777778,51.5675
"66501",61,-0.277222222222222,51.5675
"66502",63,-0.276666666666667,51.5675
"66503",65,-0.276111111111111,51.5675
"66504",66,-0.275555555555556,51.5675
"66505",66,-0.275,51.5675
"66506",66,-0.274444444444444,51.5675
"66507",66,-0.273888888888889,51.5675
"66508",64,-0.273333333333333,51.5675
"66509",63,-0.272777777777778,51.5675
"66510",60,-0.272222222222222,51.5675
"66511",59,-0.271666666666667,51.5675
"66512",60,-0.271111111111111,51.5675
"66513",61,-0.270555555555556,51.5675
"66514",60,-0.27,51.5675
"66515",59,-0.269444444444444,51.5675
"66516",57,-0.268888888888889,51.5675
"66517",57,-0.268333333333333,51.5675
"66518",56,-0.267777777777778,51.5675
"66519",55,-0.267222222222222,51.5675
"66520",53,-0.266666666666667,51.5675
"66521",53,-0.266111111111111,51.5675
"66522",50,-0.265555555555556,51.5675
"66523",47,-0.265,51.5675
"66524",46,-0.264444444444444,51.5675
"66525",45,-0.263888888888889,51.5675
"66526",45,-0.263333333333333,51.5675
"66527",43,-0.262777777777778,51.5675
"66528",42,-0.262222222222222,51.5675
"66529",45,-0.261666666666667,51.5675
"66530",46,-0.261111111111111,51.5675
"66531",45,-0.260555555555556,51.5675
"66532",43,-0.26,51.5675
"66533",38,-0.259444444444444,51.5675
"66534",34,-0.258888888888889,51.5675
"66535",34,-0.258333333333333,51.5675
"66536",35,-0.257777777777778,51.5675
"66537",39,-0.257222222222222,51.5675
"66538",39,-0.256666666666667,51.5675
"66539",38,-0.256111111111111,51.5675
"66540",38,-0.255555555555556,51.5675
"66541",38,-0.255,51.5675
"66542",38,-0.254444444444444,51.5675
"66543",38,-0.253888888888889,51.5675
"66544",38,-0.253333333333333,51.5675
"66545",38,-0.252777777777778,51.5675
"66546",38,-0.252222222222222,51.5675
"66547",38,-0.251666666666667,51.5675
"66548",38,-0.251111111111111,51.5675
"66549",38,-0.250555555555556,51.5675
"66550",38,-0.25,51.5675
"66551",38,-0.249444444444444,51.5675
"66552",38,-0.248888888888889,51.5675
"66553",38,-0.248333333333333,51.5675
"66554",38,-0.247777777777778,51.5675
"66555",38,-0.247222222222222,51.5675
"66556",38,-0.246666666666667,51.5675
"66557",38,-0.246111111111111,51.5675
"66558",38,-0.245555555555556,51.5675
"66559",38,-0.245,51.5675
"66560",38,-0.244444444444444,51.5675
"66561",43,-0.243888888888889,51.5675
"66562",42,-0.243333333333333,51.5675
"66563",43,-0.242777777777778,51.5675
"66564",45,-0.242222222222222,51.5675
"66565",44,-0.241666666666667,51.5675
"66566",47,-0.241111111111111,51.5675
"66567",49,-0.240555555555556,51.5675
"66568",50,-0.24,51.5675
"66569",51,-0.239444444444444,51.5675
"66570",52,-0.238888888888889,51.5675
"66571",54,-0.238333333333333,51.5675
"66572",57,-0.237777777777778,51.5675
"66573",57,-0.237222222222222,51.5675
"66574",58,-0.236666666666667,51.5675
"66575",60,-0.236111111111111,51.5675
"66576",61,-0.235555555555556,51.5675
"66577",62,-0.235,51.5675
"66578",61,-0.234444444444444,51.5675
"66579",60,-0.233888888888889,51.5675
"66580",58,-0.233333333333333,51.5675
"66581",57,-0.232777777777778,51.5675
"66582",57,-0.232222222222222,51.5675
"66583",56,-0.231666666666667,51.5675
"66584",55,-0.231111111111111,51.5675
"66585",53,-0.230555555555556,51.5675
"66586",53,-0.23,51.5675
"66587",52,-0.229444444444444,51.5675
"66588",51,-0.228888888888889,51.5675
"66589",51,-0.228333333333333,51.5675
"66590",51,-0.227777777777778,51.5675
"66591",53,-0.227222222222222,51.5675
"66592",55,-0.226666666666667,51.5675
"66593",54,-0.226111111111111,51.5675
"66594",52,-0.225555555555556,51.5675
"66595",51,-0.225,51.5675
"66596",51,-0.224444444444444,51.5675
"66597",51,-0.223888888888889,51.5675
"66598",51,-0.223333333333333,51.5675
"66599",51,-0.222777777777778,51.5675
"66600",51,-0.222222222222222,51.5675
"66601",53,-0.221666666666667,51.5675
"66602",56,-0.221111111111111,51.5675
"66603",58,-0.220555555555556,51.5675
"66604",59,-0.22,51.5675
"66605",59,-0.219444444444444,51.5675
"66606",60,-0.218888888888889,51.5675
"66607",60,-0.218333333333333,51.5675
"66608",59,-0.217777777777778,51.5675
"66609",58,-0.217222222222222,51.5675
"66610",58,-0.216666666666667,51.5675
"66611",57,-0.216111111111111,51.5675
"66612",59,-0.215555555555556,51.5675
"66613",58,-0.215,51.5675
"66614",56,-0.214444444444444,51.5675
"66615",54,-0.213888888888889,51.5675
"66616",53,-0.213333333333333,51.5675
"66617",52,-0.212777777777778,51.5675
"66618",52,-0.212222222222222,51.5675
"66619",51,-0.211666666666667,51.5675
"66620",51,-0.211111111111111,51.5675
"66621",51,-0.210555555555556,51.5675
"66622",52,-0.21,51.5675
"66623",52,-0.209444444444444,51.5675
"66624",51,-0.208888888888889,51.5675
"66625",52,-0.208333333333333,51.5675
"66626",54,-0.207777777777778,51.5675
"66627",55,-0.207222222222222,51.5675
"66628",55,-0.206666666666667,51.5675
"66629",53,-0.206111111111111,51.5675
"66630",53,-0.205555555555556,51.5675
"66631",54,-0.205,51.5675
"66632",54,-0.204444444444445,51.5675
"66633",55,-0.203888888888889,51.5675
"66634",55,-0.203333333333333,51.5675
"66635",54,-0.202777777777778,51.5675
"66636",55,-0.202222222222222,51.5675
"66637",55,-0.201666666666667,51.5675
"66638",57,-0.201111111111111,51.5675
"66639",60,-0.200555555555556,51.5675
"66640",61,-0.2,51.5675
"66641",61,-0.199444444444445,51.5675
"66642",62,-0.198888888888889,51.5675
"66643",64,-0.198333333333333,51.5675
"66644",65,-0.197777777777778,51.5675
"66645",66,-0.197222222222222,51.5675
"66646",68,-0.196666666666667,51.5675
"66647",70,-0.196111111111111,51.5675
"66648",70,-0.195555555555556,51.5675
"66649",73,-0.195,51.5675
"66650",77,-0.194444444444445,51.5675
"66651",80,-0.193888888888889,51.5675
"66652",81,-0.193333333333333,51.5675
"66653",84,-0.192777777777778,51.5675
"66654",84,-0.192222222222222,51.5675
"66655",84,-0.191666666666667,51.5675
"66656",87,-0.191111111111111,51.5675
"66657",87,-0.190555555555556,51.5675
"66658",89,-0.19,51.5675
"66659",91,-0.189444444444445,51.5675
"66660",94,-0.188888888888889,51.5675
"66661",97,-0.188333333333333,51.5675
"66662",98,-0.187777777777778,51.5675
"66663",100,-0.187222222222222,51.5675
"66664",105,-0.186666666666667,51.5675
"66665",110,-0.186111111111111,51.5675
"66666",111,-0.185555555555556,51.5675
"66667",111,-0.185,51.5675
"66668",113,-0.184444444444445,51.5675
"66669",114,-0.183888888888889,51.5675
"66670",116,-0.183333333333333,51.5675
"66671",115,-0.182777777777778,51.5675
"66672",115,-0.182222222222222,51.5675
"66673",116,-0.181666666666667,51.5675
"66674",119,-0.181111111111111,51.5675
"66675",124,-0.180555555555556,51.5675
"66676",131,-0.18,51.5675
"66677",135,-0.179444444444445,51.5675
"66678",135,-0.178888888888889,51.5675
"66679",137,-0.178333333333333,51.5675
"66680",138,-0.177777777777778,51.5675
"66681",139,-0.177222222222222,51.5675
"66682",139,-0.176666666666667,51.5675
"66683",137,-0.176111111111111,51.5675
"66684",134,-0.175555555555556,51.5675
"66685",133,-0.175,51.5675
"66686",131,-0.174444444444445,51.5675
"66687",130,-0.173888888888889,51.5675
"66688",129,-0.173333333333333,51.5675
"66689",126,-0.172777777777778,51.5675
"66690",121,-0.172222222222222,51.5675
"66691",115,-0.171666666666667,51.5675
"66692",116,-0.171111111111111,51.5675
"66693",116,-0.170555555555556,51.5675
"66694",114,-0.17,51.5675
"66695",109,-0.169444444444445,51.5675
"66696",110,-0.168888888888889,51.5675
"66697",112,-0.168333333333333,51.5675
"66698",115,-0.167777777777778,51.5675
"66699",115,-0.167222222222222,51.5675
"66700",115,-0.166666666666667,51.5675
"66701",114,-0.166111111111111,51.5675
"66702",111,-0.165555555555556,51.5675
"66703",108,-0.165,51.5675
"66704",106,-0.164444444444445,51.5675
"66705",105,-0.163888888888889,51.5675
"66706",102,-0.163333333333333,51.5675
"66707",94,-0.162777777777778,51.5675
"66708",87,-0.162222222222222,51.5675
"66709",83,-0.161666666666667,51.5675
"66710",80,-0.161111111111111,51.5675
"66711",81,-0.160555555555556,51.5675
"66712",85,-0.16,51.5675
"66713",85,-0.159444444444444,51.5675
"66714",86,-0.158888888888889,51.5675
"66715",85,-0.158333333333333,51.5675
"66716",86,-0.157777777777778,51.5675
"66717",88,-0.157222222222222,51.5675
"66718",91,-0.156666666666667,51.5675
"66719",96,-0.156111111111111,51.5675
"66720",105,-0.155555555555556,51.5675
"66721",109,-0.155,51.5675
"66722",109,-0.154444444444444,51.5675
"66723",108,-0.153888888888889,51.5675
"66724",107,-0.153333333333333,51.5675
"66725",107,-0.152777777777778,51.5675
"66726",109,-0.152222222222222,51.5675
"66727",113,-0.151666666666667,51.5675
"66728",115,-0.151111111111111,51.5675
"66729",115,-0.150555555555556,51.5675
"66730",116,-0.15,51.5675
"66731",115,-0.149444444444444,51.5675
"66732",112,-0.148888888888889,51.5675
"66733",109,-0.148333333333333,51.5675
"66734",107,-0.147777777777778,51.5675
"66735",104,-0.147222222222222,51.5675
"66736",98,-0.146666666666667,51.5675
"66737",98,-0.146111111111111,51.5675
"66738",100,-0.145555555555556,51.5675
"66739",97,-0.145,51.5675
"66740",95,-0.144444444444444,51.5675
"66741",93,-0.143888888888889,51.5675
"66742",88,-0.143333333333333,51.5675
"66743",87,-0.142777777777778,51.5675
"66744",87,-0.142222222222222,51.5675
"66745",87,-0.141666666666667,51.5675
"66746",84,-0.141111111111111,51.5675
"66747",83,-0.140555555555556,51.5675
"66748",83,-0.14,51.5675
"66749",82,-0.139444444444444,51.5675
"66750",80,-0.138888888888889,51.5675
"66751",76,-0.138333333333333,51.5675
"66752",76,-0.137777777777778,51.5675
"66753",72,-0.137222222222222,51.5675
"66754",70,-0.136666666666667,51.5675
"66755",70,-0.136111111111111,51.5675
"66756",71,-0.135555555555556,51.5675
"66757",73,-0.135,51.5675
"66758",68,-0.134444444444444,51.5675
"66759",65,-0.133888888888889,51.5675
"66760",62,-0.133333333333333,51.5675
"66761",60,-0.132777777777778,51.5675
"66762",59,-0.132222222222222,51.5675
"66763",57,-0.131666666666667,51.5675
"66764",57,-0.131111111111111,51.5675
"66765",57,-0.130555555555556,51.5675
"66766",55,-0.13,51.5675
"66767",53,-0.129444444444444,51.5675
"66768",50,-0.128888888888889,51.5675
"66769",50,-0.128333333333333,51.5675
"66770",49,-0.127777777777778,51.5675
"66771",48,-0.127222222222222,51.5675
"66772",47,-0.126666666666667,51.5675
"66773",46,-0.126111111111111,51.5675
"66774",43,-0.125555555555556,51.5675
"66775",42,-0.125,51.5675
"66776",42,-0.124444444444444,51.5675
"66777",44,-0.123888888888889,51.5675
"66778",45,-0.123333333333333,51.5675
"66779",44,-0.122777777777778,51.5675
"66780",44,-0.122222222222222,51.5675
"66781",44,-0.121666666666667,51.5675
"66782",44,-0.121111111111111,51.5675
"66783",44,-0.120555555555556,51.5675
"66784",42,-0.12,51.5675
"66785",41,-0.119444444444444,51.5675
"66786",39,-0.118888888888889,51.5675
"66787",39,-0.118333333333333,51.5675
"66788",38,-0.117777777777778,51.5675
"66789",37,-0.117222222222222,51.5675
"66790",37,-0.116666666666667,51.5675
"66791",39,-0.116111111111111,51.5675
"66792",40,-0.115555555555556,51.5675
"66793",39,-0.115,51.5675
"66794",40,-0.114444444444444,51.5675
"66795",40,-0.113888888888889,51.5675
"66796",40,-0.113333333333333,51.5675
"66797",38,-0.112777777777778,51.5675
"66798",38,-0.112222222222222,51.5675
"66799",38,-0.111666666666667,51.5675
"66800",37,-0.111111111111111,51.5675
"66801",38,-0.110555555555556,51.5675
"66802",39,-0.11,51.5675
"66803",40,-0.109444444444444,51.5675
"66804",41,-0.108888888888889,51.5675
"66805",40,-0.108333333333333,51.5675
"66806",40,-0.107777777777778,51.5675
"66807",40,-0.107222222222222,51.5675
"66808",41,-0.106666666666667,51.5675
"66809",40,-0.106111111111111,51.5675
"66810",39,-0.105555555555556,51.5675
"66811",40,-0.105,51.5675
"66812",40,-0.104444444444444,51.5675
"66813",40,-0.103888888888889,51.5675
"66814",40,-0.103333333333333,51.5675
"66815",41,-0.102777777777778,51.5675
"66816",41,-0.102222222222222,51.5675
"66817",37,-0.101666666666667,51.5675
"66818",37,-0.101111111111111,51.5675
"66819",38,-0.100555555555556,51.5675
"66820",38,-0.1,51.5675
"66821",38,-0.0994444444444444,51.5675
"66822",39,-0.0988888888888889,51.5675
"66823",39,-0.0983333333333334,51.5675
"66824",38,-0.0977777777777779,51.5675
"66825",37,-0.0972222222222223,51.5675
"66826",36,-0.0966666666666667,51.5675
"66827",35,-0.0961111111111111,51.5675
"66828",33,-0.0955555555555556,51.5675
"66829",35,-0.0950000000000001,51.5675
"66830",34,-0.0944444444444444,51.5675
"66831",31,-0.0938888888888889,51.5675
"66832",32,-0.0933333333333334,51.5675
"66833",33,-0.0927777777777778,51.5675
"66834",32,-0.0922222222222223,51.5675
"66835",30,-0.0916666666666667,51.5675
"66836",31,-0.0911111111111111,51.5675
"66837",31,-0.0905555555555556,51.5675
"66838",31,-0.0900000000000001,51.5675
"66839",31,-0.0894444444444444,51.5675
"66840",30,-0.0888888888888889,51.5675
"66841",29,-0.0883333333333334,51.5675
"66842",28,-0.0877777777777778,51.5675
"66843",29,-0.0872222222222223,51.5675
"66844",28,-0.0866666666666667,51.5675
"66845",28,-0.0861111111111111,51.5675
"66846",27,-0.0855555555555556,51.5675
"66847",26,-0.0850000000000001,51.5675
"66848",26,-0.0844444444444445,51.5675
"66849",27,-0.0838888888888889,51.5675
"66850",28,-0.0833333333333334,51.5675
"66851",26,-0.0827777777777778,51.5675
"66852",24,-0.0822222222222223,51.5675
"66853",25,-0.0816666666666667,51.5675
"66854",26,-0.0811111111111111,51.5675
"66855",26,-0.0805555555555556,51.5675
"66856",25,-0.0800000000000001,51.5675
"66857",25,-0.0794444444444445,51.5675
"66858",25,-0.0788888888888889,51.5675
"66859",26,-0.0783333333333334,51.5675
"66860",26,-0.0777777777777778,51.5675
"66861",24,-0.0772222222222223,51.5675
"66862",23,-0.0766666666666667,51.5675
"66863",25,-0.0761111111111111,51.5675
"66864",26,-0.0755555555555556,51.5675
"66865",27,-0.0750000000000001,51.5675
"66866",28,-0.0744444444444445,51.5675
"66867",29,-0.0738888888888889,51.5675
"66868",31,-0.0733333333333334,51.5675
"66869",33,-0.0727777777777778,51.5675
"66870",34,-0.0722222222222223,51.5675
"66871",34,-0.0716666666666667,51.5675
"66872",35,-0.0711111111111111,51.5675
"66873",34,-0.0705555555555556,51.5675
"66874",33,-0.0700000000000001,51.5675
"66875",34,-0.0694444444444445,51.5675
"66876",36,-0.0688888888888889,51.5675
"66877",36,-0.0683333333333334,51.5675
"66878",35,-0.0677777777777778,51.5675
"66879",35,-0.0672222222222223,51.5675
"66880",36,-0.0666666666666668,51.5675
"66881",34,-0.0661111111111111,51.5675
"66882",34,-0.0655555555555556,51.5675
"66883",34,-0.0650000000000001,51.5675
"66884",33,-0.0644444444444445,51.5675
"66885",32,-0.0638888888888889,51.5675
"66886",32,-0.0633333333333334,51.5675
"66887",32,-0.0627777777777778,51.5675
"66888",30,-0.0622222222222223,51.5675
"66889",31,-0.0616666666666668,51.5675
"66890",31,-0.0611111111111111,51.5675
"66891",34,-0.0605555555555556,51.5675
"66892",36,-0.0600000000000001,51.5675
"66893",34,-0.0594444444444445,51.5675
"66894",34,-0.0588888888888889,51.5675
"66895",33,-0.0583333333333333,51.5675
"66896",32,-0.0577777777777778,51.5675
"66897",31,-0.0572222222222223,51.5675
"66898",31,-0.0566666666666668,51.5675
"66899",30,-0.0561111111111111,51.5675
"66900",28,-0.0555555555555556,51.5675
"66901",25,-0.055,51.5675
"66902",23,-0.0544444444444445,51.5675
"66903",19,-0.053888888888889,51.5675
"66904",17,-0.0533333333333333,51.5675
"66905",14,-0.0527777777777778,51.5675
"66906",10,-0.0522222222222223,51.5675
"66907",10,-0.0516666666666667,51.5675
"66908",11,-0.0511111111111111,51.5675
"66909",10,-0.0505555555555556,51.5675
"66910",7,-0.05,51.5675
"66911",5,-0.0494444444444445,51.5675
"66912",3,-0.048888888888889,51.5675
"66913",2,-0.0483333333333333,51.5675
"66914",3,-0.0477777777777778,51.5675
"66915",3,-0.0472222222222223,51.5675
"66916",4,-0.0466666666666667,51.5675
"66917",9,-0.0461111111111111,51.5675
"66918",8,-0.0455555555555556,51.5675
"66919",5,-0.045,51.5675
"66920",4,-0.0444444444444445,51.5675
"66921",3,-0.043888888888889,51.5675
"66922",4,-0.0433333333333333,51.5675
"66923",4,-0.0427777777777778,51.5675
"66924",4,-0.0422222222222223,51.5675
"66925",7,-0.0416666666666667,51.5675
"66926",8,-0.0411111111111112,51.5675
"66927",7,-0.0405555555555556,51.5675
"66928",8,-0.04,51.5675
"66929",7,-0.0394444444444445,51.5675
"66930",8,-0.038888888888889,51.5675
"66931",6,-0.0383333333333333,51.5675
"66932",6,-0.0377777777777778,51.5675
"66933",7,-0.0372222222222223,51.5675
"66934",7,-0.0366666666666667,51.5675
"66935",7,-0.0361111111111112,51.5675
"66936",10,-0.0355555555555556,51.5675
"66937",13,-0.035,51.5675
"66938",13,-0.0344444444444445,51.5675
"66939",10,-0.033888888888889,51.5675
"66940",7,-0.0333333333333333,51.5675
"66941",8,-0.0327777777777778,51.5675
"66942",9,-0.0322222222222223,51.5675
"66943",8,-0.0316666666666667,51.5675
"66944",8,-0.0311111111111112,51.5675
"66945",8,-0.0305555555555556,51.5675
"66946",8,-0.03,51.5675
"66947",9,-0.0294444444444445,51.5675
"66948",8,-0.028888888888889,51.5675
"66949",8,-0.0283333333333334,51.5675
"66950",6,-0.0277777777777778,51.5675
"66951",4,-0.0272222222222223,51.5675
"66952",4,-0.0266666666666667,51.5675
"66953",6,-0.0261111111111112,51.5675
"66954",8,-0.0255555555555556,51.5675
"66955",9,-0.025,51.5675
"66956",9,-0.0244444444444445,51.5675
"66957",11,-0.023888888888889,51.5675
"66958",13,-0.0233333333333334,51.5675
"66959",13,-0.0227777777777778,51.5675
"66960",13,-0.0222222222222223,51.5675
"66961",13,-0.0216666666666667,51.5675
"66962",13,-0.0211111111111112,51.5675
"66963",14,-0.0205555555555555,51.5675
"66964",14,-0.02,51.5675
"66965",14,-0.0194444444444445,51.5675
"66966",15,-0.018888888888889,51.5675
"66967",14,-0.0183333333333334,51.5675
"66968",13,-0.0177777777777778,51.5675
"66969",13,-0.0172222222222222,51.5675
"66970",13,-0.0166666666666667,51.5675
"66971",13,-0.0161111111111112,51.5675
"66972",13,-0.0155555555555555,51.5675
"66973",13,-0.015,51.5675
"66974",13,-0.0144444444444445,51.5675
"66975",13,-0.013888888888889,51.5675
"66976",13,-0.0133333333333334,51.5675
"66977",14,-0.0127777777777778,51.5675
"66978",15,-0.0122222222222222,51.5675
"66979",13,-0.0116666666666667,51.5675
"66980",11,-0.0111111111111112,51.5675
"66981",11,-0.0105555555555557,51.5675
"66982",11,-0.01,51.5675
"66983",13,-0.00944444444444448,51.5675
"66984",14,-0.00888888888888895,51.5675
"66985",14,-0.00833333333333341,51.5675
"66986",15,-0.00777777777777777,51.5675
"66987",16,-0.00722222222222224,51.5675
"66988",16,-0.00666666666666671,51.5675
"66989",16,-0.00611111111111118,51.5675
"66990",16,-0.00555555555555565,51.5675
"66991",17,-0.005,51.5675
"66992",17,-0.00444444444444447,51.5675
"66993",18,-0.00388888888888894,51.5675
"66994",19,-0.00333333333333341,51.5675
"66995",19,-0.00277777777777777,51.5675
"66996",18,-0.00222222222222224,51.5675
"66997",17,-0.00166666666666671,51.5675
"66998",16,-0.00111111111111117,51.5675
"66999",15,-0.000555555555555642,51.5675
"67000",15,0,51.5675
"67001",15,0.00055555555555542,51.5675
"67002",17,0.00111111111111106,51.5675
"67003",17,0.00166666666666671,51.5675
"67004",16,0.00222222222222213,51.5675
"67005",17,0.00277777777777777,51.5675
"67006",18,0.00333333333333319,51.5675
"67007",19,0.00388888888888883,51.5675
"67008",18,0.00444444444444447,51.5675
"67009",20,0.00499999999999989,51.5675
"67010",22,0.00555555555555554,51.5675
"67011",23,0.00611111111111096,51.5675
"67012",21,0.0066666666666666,51.5675
"67013",20,0.00722222222222224,51.5675
"67014",20,0.00777777777777766,51.5675
"67015",23,0.0083333333333333,51.5675
"67016",23,0.00888888888888895,51.5675
"67017",23,0.00944444444444437,51.5675
"67018",25,0.01,51.5675
"67019",25,0.0105555555555554,51.5675
"67020",25,0.0111111111111111,51.5675
"67021",26,0.0116666666666667,51.5675
"67022",27,0.0122222222222221,51.5675
"67023",28,0.0127777777777778,51.5675
"67024",26,0.0133333333333332,51.5675
"67025",26,0.0138888888888888,51.5675
"67026",27,0.0144444444444445,51.5675
"67027",27,0.0149999999999999,51.5675
"67028",27,0.0155555555555555,51.5675
"67029",27,0.016111111111111,51.5675
"67030",27,0.0166666666666666,51.5675
"67031",27,0.0172222222222222,51.5675
"67032",27,0.0177777777777777,51.5675
"67033",27,0.0183333333333333,51.5675
"67034",28,0.018888888888889,51.5675
"67035",29,0.0194444444444444,51.5675
"67036",30,0.02,51.5675
"67037",30,0.0205555555555554,51.5675
"67038",29,0.0211111111111111,51.5675
"67039",29,0.0216666666666667,51.5675
"67040",29,0.0222222222222221,51.5675
"67041",29,0.0227777777777778,51.5675
"67042",29,0.0233333333333332,51.5675
"67043",29,0.0238888888888888,51.5675
"67044",27,0.0244444444444445,51.5675
"67045",24,0.0249999999999999,51.5675
"67046",24,0.0255555555555556,51.5675
"67047",22,0.026111111111111,51.5675
"67048",21,0.0266666666666666,51.5675
"67049",21,0.0272222222222223,51.5675
"67050",21,0.0277777777777777,51.5675
"67051",21,0.0283333333333333,51.5675
"67052",24,0.0288888888888887,51.5675
"67053",24,0.0294444444444444,51.5675
"67054",21,0.03,51.5675
"67055",18,0.0305555555555554,51.5675
"67056",17,0.0311111111111111,51.5675
"67057",17,0.0316666666666667,51.5675
"67058",19,0.0322222222222222,51.5675
"67059",18,0.0327777777777778,51.5675
"67060",19,0.0333333333333332,51.5675
"67061",20,0.0338888888888889,51.5675
"67062",19,0.0344444444444445,51.5675
"67063",22,0.0349999999999999,51.5675
"67064",27,0.0355555555555556,51.5675
"67065",26,0.036111111111111,51.5675
"67066",22,0.0366666666666666,51.5675
"67067",20,0.0372222222222223,51.5675
"67068",21,0.0377777777777777,51.5675
"67069",22,0.0383333333333333,51.5675
"67070",23,0.0388888888888888,51.5675
"67071",23,0.0394444444444444,51.5675
"67072",18,0.04,51.5675
"67073",19,0.0405555555555555,51.5675
"67074",20,0.0411111111111111,51.5675
"67075",16,0.0416666666666665,51.5675
"67076",15,0.0422222222222222,51.5675
"67077",14,0.0427777777777778,51.5675
"67078",13,0.0433333333333332,51.5675
"67079",13,0.0438888888888889,51.5675
"67080",15,0.0444444444444445,51.5675
"67081",18,0.0449999999999999,51.5675
"67082",19,0.0455555555555556,51.5675
"67083",19,0.046111111111111,51.5675
"67084",19,0.0466666666666666,51.5675
"67085",18,0.0472222222222223,51.5675
"67086",16,0.0477777777777777,51.5675
"67087",12,0.0483333333333333,51.5675
"67088",11,0.0488888888888888,51.5675
"67089",12,0.0494444444444444,51.5675
"67090",11,0.05,51.5675
"67091",10,0.0505555555555555,51.5675
"67092",4,0.0511111111111111,51.5675
"67093",3,0.0516666666666665,51.5675
"67094",5,0.0522222222222222,51.5675
"67095",9,0.0527777777777778,51.5675
"67096",11,0.0533333333333332,51.5675
"67097",11,0.0538888888888889,51.5675
"67098",13,0.0544444444444443,51.5675
"67099",13,0.0549999999999999,51.5675
"67100",15,0.0555555555555556,51.5675
"67101",15,0.056111111111111,51.5675
"67102",14,0.0566666666666666,51.5675
"67103",15,0.0572222222222223,51.5675
"67104",16,0.0577777777777777,51.5675
"67105",17,0.0583333333333333,51.5675
"67106",16,0.0588888888888888,51.5675
"67107",15,0.0594444444444444,51.5675
"67108",15,0.0600000000000001,51.5675
"67109",16,0.0605555555555555,51.5675
"67110",14,0.0611111111111111,51.5675
"67111",14,0.0616666666666665,51.5675
"67112",16,0.0622222222222222,51.5675
"67113",16,0.0627777777777778,51.5675
"67114",17,0.0633333333333332,51.5675
"67115",16,0.0638888888888889,51.5675
"67116",15,0.0644444444444443,51.5675
"67117",16,0.0649999999999999,51.5675
"67118",16,0.0655555555555556,51.5675
"67119",17,0.066111111111111,51.5675
"67120",16,0.0666666666666667,51.5675
"67121",15,0.0672222222222221,51.5675
"67122",15,0.0677777777777777,51.5675
"67123",15,0.0683333333333334,51.5675
"67124",14,0.0688888888888888,51.5675
"67125",11,0.0694444444444444,51.5675
"67126",10,0.0700000000000001,51.5675
"67127",14,0.0705555555555555,51.5675
"67128",15,0.0711111111111111,51.5675
"67129",15,0.0716666666666665,51.5675
"67130",13,0.0722222222222222,51.5675
"67131",12,0.0727777777777778,51.5675
"67132",16,0.0733333333333333,51.5675
"67133",18,0.0738888888888889,51.5675
"67134",17,0.0744444444444443,51.5675
"67135",16,0.075,51.5675
